Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,98835347,7,352,346,0,50.28571429,130.4169139,4344,0,1932.5,1754.831473,120.877807,0.13153189,8236278.917,28500000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,1,160117,32023.4,64953.53168,147848,14,220,200,0.070824864,0.060707026,0,4344,853.3571429,1460.48462,2133015.324,0,0,1,919.0,352,251,235,2,20,974.0,974,974,98700000.0,98700000,98700000,DoS
80,101313022,10,1095,365,0,109.5,176.3117504,5792,0,1656.428571,2118.227235,125.2553694,0.167796791,6332063.875,25200000.0,101000000,2,101000000,11200000.0,33600000.0,101000000,2,559707,93284.5,170774.8994,423931,14,328,232,0.098703995,0.069092796,0,5792,705.0,1486.821204,2210637.294,0,0,1,746.4705882,1095,251,235,3,32,11979.0,11979,11979,101000000.0,101000000,101000000,DoS
80,20998203,2,6,6,0,3.0,4.242640687,0,0,0.0,0.0,0.285738737,0.142869368,10500000.0,14800000.0,21000000,69,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,64,32,0.095246246,0.047623123,0,6,3.0,3.464101615,12.0,0,0,1,4.0,6,229,235,0,32,0.0,0,0,0.0,0,0,DoS
80,100212155,6,314,314,0,52.33333333,128.1899632,4344,0,1656.428571,1757.579003,118.8378795,0.129724782,8351012.917,28900000.0,100000000,3,100000000,20000000.0,44800000.0,100000000,3,114870,19145.0,39795.51913,99475,49,200,232,0.059872976,0.069851806,0,4344,850.6428571,1459.954773,2131467.94,0,0,1,916.0769231,314,274,235,1,32,1001.0,1001,1001,100000000.0,100000000,100000000,DoS
80,3481,3,398,398,0,132.6666667,229.7854071,5803,0,1932.5,2539.075088,3445274.346,2585.463947,435.125,975.5106264,2844,4,2995,1497.5,2112.127955,2991,4,3334,666.8,1246.030577,2893,49,104,200,861.8213157,1723.642631,0,5803,1199.3,2119.146791,4490783.122,0,1,0,1332.555556,398,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,87535287,7,356,338,0,50.85714286,126.6536334,4355,0,1656.428571,2121.983652,136.5277982,0.159935501,6733483.615,23900000.0,86400000,15,87400000,14600000.0,35200000.0,86400000,50,87500000,14600000.0,35700000.0,87400000,15,204,232,0.079967751,0.079967751,0,4355,797.1333333,1621.424456,2629017.267,1,0,0,854.0714286,356,0,235,3,20,11982.0,11982,11982,86400000.0,86400000,86400000,DoS
80,86004038,6,810,399,0,135.0,204.5111244,4344,0,1656.428571,1760.597234,144.2374136,0.151155693,7167003.167,24700000.0,85600000,3,85900000,17200000.0,38300000.0,85600000,3,86000000,14300000.0,34900000.0,85700000,15,176,232,0.069764166,0.081391527,0,4344,886.5,1444.370065,2086204.885,1,0,0,954.6923077,810,0,235,3,20,12998.0,12998,12998,85600000.0,85600000,85600000,DoS
80,85518124,7,782,382,0,111.7142857,184.6597901,5792,0,1656.428571,2120.732252,144.7295546,0.163707988,6578317.231,23600000.0,85200000,2,85400000,14200000.0,34800000.0,85200000,2,85500000,14300000.0,34800000.0,85200000,47,196,232,0.081853994,0.081853994,0,5792,825.5333333,1609.363977,2590052.41,1,0,0,884.5,782,0,235,4,20,10019.0,10019,10019,85200000.0,85200000,85200000,DoS
80,2999544,8,1780,356,0,222.5,184.2475043,0,0,0.0,0.0,593.4235337,3.000456069,374943.0,487898.9152,1369945,4,2999544,428506.2857,500941.1407,1369945,4,0,0.0,0.0,0,0,264,40,2.667072062,0.333384008,0,356,178.0,187.6284745,35204.44444,0,1,0,197.7777778,1780,29200,28960,5,32,0.0,0,0,0.0,0,0,DoS
80,85338119,9,399,393,0,44.33333333,130.7650565,7240,0,2319.0,3331.638186,140.5468053,0.1640533,6564470.692,23600000.0,85200000,1,85200000,10700000.0,30100000.0,85200000,1,137481,34370.25,62061.44572,127198,85,284,168,0.105462835,0.058590464,0,7240,799.6,2101.906271,4418009.971,0,0,1,856.7142857,399,251,235,2,20,1987.0,1987,1987,85200000.0,85200000,85200000,DoS
80,85624138,10,337,325,0,33.7,102.3827785,5792,0,1932.5,2179.547086,139.3532277,0.186863195,5708275.867,22100000.0,85400000,0,85500000,9494844.667,28500000.0,85400000,0,184544,36908.8,74749.9124,170190,47,304,200,0.116789497,0.070073698,0,5792,701.8823529,1538.877468,2368143.86,0,0,1,745.75,337,251,235,3,20,3005.0,3005,3005,85400000.0,85400000,85400000,DoS
80,84505491,7,336,336,0,48.0,126.9960629,4344,0,1932.5,1754.831473,141.1860917,0.153836157,7042124.25,24100000.0,83500000,1,84500000,14100000.0,34000000.0,83500000,1,49841,9968.2,16260.61114,37543,16,240,200,0.082834854,0.071001303,0,4344,852.2142857,1461.022623,2134587.104,0,0,1,917.7692308,336,274,235,1,32,2.0,2,2,83500000.0,83500000,83500000,DoS
80,12961,2,12,6,6,6.0,0.0,0,0,0.0,0.0,925.8544865,308.6181622,4320.333333,7207.31811,12642,71,319,319.0,0.0,319,319,12890,12890.0,0.0,12890,12890,40,64,154.3090811,154.3090811,0,6,3.6,3.286335345,10.8,1,0,0,4.5,12,0,235,1,20,0.0,0,0,0.0,0,0,DoS
80,989,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6066.734075,197.8,438.3830517,982,1,989,197.8,438.3830517,982,1,0,0.0,0.0,0,0,192,0,6066.734075,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS
80,103018267,8,317,299,0,39.625,104.8453794,5792,0,1656.428571,2429.118623,115.6299785,0.145605245,7358447.643,26700000.0,100000000,1,103000000,14700000.0,37600000.0,100000000,1,103000000,17200000.0,42100000.0,103000000,14,244,232,0.077656131,0.067949114,0,5792,744.875,1747.800861,3054807.85,1,0,0,794.5333333,317,0,235,3,20,13004.0,13004,13004,100000000.0,100000000,100000000,DoS
80,86446403,8,369,351,0,46.125,123.2238816,8688,0,1932.5,3507.838523,138.3978926,0.161950058,6649723.308,23100000.0,83400000,2,86400000,12300000.0,31400000.0,83400000,32,86400000,17300000.0,38700000.0,86400000,2,244,200,0.09254289,0.069407168,0,8688,798.0,2306.87293,5321662.714,1,0,0,855.0,369,0,235,3,20,11974.0,11974,11974,83400000.0,83400000,83400000,DoS
80,85077284,6,348,348,0,58.0,142.0704051,8688,0,2319.0,3774.237539,140.3782471,0.129294207,8507728.4,26900000.0,84900000,1,84900000,17000000.0,38000000.0,84900000,1,147627,36906.75,64642.71734,133376,79,200,168,0.070524113,0.058770094,0,8688,995.25,2560.239943,6554828.568,0,0,1,1085.727273,348,274,235,1,32,2.0,2,2,84900000.0,84900000,84900000,DoS
80,20999474,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,0.666683365,0.142860721,10500000.0,14800000.0,21000000,92,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,64,32,0.095240481,0.04762024,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,235,0,32,0.0,0,0,0.0,0,0,DoS
80,98433822,6,366,366,0,61.0,149.4188743,2907,0,1932.5,1496.914126,121.5131116,0.121909317,8948529.273,29600000.0,98300000,2,98300000,19700000.0,44000000.0,98300000,2,147598,29519.6,59860.12009,136263,32,200,200,0.060954658,0.060954658,0,2907,920.0769231,1376.590381,1895001.077,0,0,1,996.75,366,274,235,1,32,6.0,6,6,98300000.0,98300000,98300000,DoS
80,100805963,7,826,413,0,118.0,201.5233651,5792,0,2319.0,3170.403917,123.2169172,0.119040577,9164178.455,30300000.0,100000000,4,101000000,16800000.0,41000000.0,100000000,4,351611,87902.75,106588.6971,216003,48,232,168,0.069440337,0.04960024,0,5792,955.4615385,2151.898372,4630666.603,0,0,1,1035.083333,826,274,235,2,32,985.0,985,985,100000000.0,100000000,100000000,DoS
80,865,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3468.208092,432.5,607.404725,862,3,865,432.5,607.404725,862,3,0,0.0,0.0,0,0,96,0,3468.208092,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS
80,397511,4,708,354,0,177.0,204.3819953,5792,0,1932.5,2181.008184,30950.08692,25.15653655,44167.88889,83963.61827,213998,45,230033,76677.66667,119129.6466,213998,1002,397423,79484.6,110954.063,229990,45,136,200,10.06261462,15.09392193,0,5792,1118.454545,1807.805485,3268160.673,0,1,0,1230.3,708,29200,235,2,32,0.0,0,0,0.0,0,0,DoS
80,28662,3,325,325,0,108.3333333,187.6388375,8688,0,2319.0,3774.237539,415881.6552,279.1152048,4094.571429,7466.854332,19293,5,9021,4510.5,6371.739205,9016,5,28568,7142.0,9106.205833,19293,107,104,168,104.6682018,174.447003,0,8688,1324.444444,2919.471875,8523316.028,0,1,0,1490.0,325,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,100803637,10,1490,371,0,149.0,191.0759011,7240,0,2319.0,3331.638186,129.8068243,0.148804155,7200259.786,26700000.0,99800000,1,101000000,11200000.0,33200000.0,99800000,1,980298,245074.5,404307.3509,843846,46,316,168,0.09920277,0.049601385,0,7240,817.8125,2018.870649,4075838.696,0,0,1,872.3333333,1490,251,235,5,20,8.0,8,8,99800000.0,99800000,99800000,DoS
80,79276079,4,354,348,0,88.5,173.0231198,4344,0,1932.5,1754.831473,150.7264253,0.126141456,8808453.222,26400000.0,79100000,5,79100000,26400000.0,45700000.0,79100000,5,148450,29690.0,58648.20005,134039,47,124,200,0.050456582,0.075684873,0,4344,1086.818182,1579.011388,2493276.964,1,0,0,1195.5,354,0,235,1,20,0.0,0,0,79100000.0,79100000,79100000,DoS
80,100082590,9,371,371,0,41.22222222,123.6666667,7240,0,2319.0,3331.638186,119.5612544,0.139884469,7698660.769,27700000.0,99900000,1,99900000,12500000.0,35300000.0,99900000,1,150409,37602.25,67920.91709,139191,46,296,168,0.08992573,0.049958739,0,7240,797.7333333,2102.37996,4420001.495,0,0,1,854.7142857,371,251,235,1,32,993.0,993,993,99900000.0,99900000,99900000,DoS
80,99818714,7,358,352,0,51.14285714,132.6843731,5792,0,1656.428571,2118.227235,119.7470847,0.140254261,7678362.615,27600000.0,99700000,2,99700000,16600000.0,40700000.0,99700000,2,146517,24419.5,54341.99063,134985,45,220,232,0.070127131,0.070127131,0,5792,796.8666667,1619.669317,2623328.695,0,0,1,853.7857143,358,251,235,2,20,982.0,982,982,99700000.0,99700000,99700000,DoS
80,85108148,6,371,371,0,61.83333333,151.4601158,5792,0,2319.0,3170.403917,140.5975841,0.12924732,8510814.8,26900000.0,85000000,1,85000000,17000000.0,38000000.0,85000000,1,149463,37365.75,66185.43536,136225,85,200,168,0.070498538,0.058748782,0,5792,997.1666667,2242.161977,5027290.333,0,0,1,1087.818182,371,274,235,1,32,4.0,4,4,85000000.0,85000000,85000000,DoS
80,85376010,6,359,359,0,59.83333333,146.5611363,10136,0,2319.0,4414.366206,140.0159131,0.128841814,8537601.0,26900000.0,85200000,4,85200000,17000000.0,38100000.0,85200000,4,147408,36852.0,64523.44272,133136,46,200,168,0.070277353,0.058564461,0,10136,996.1666667,2908.545805,8459638.697,0,0,1,1086.727273,359,274,235,1,32,987.0,987,987,85200000.0,85200000,85200000,DoS
80,116731366,8,12,6,0,1.5,2.777460299,0,0,0.0,0.0,0.102800133,0.0771001,14600000.0,35200000.0,101000000,1,117000000,16700000.0,37500000.0,101000000,1,0,0.0,0.0,0,0,248,40,0.068533422,0.008566678,0,6,1.2,2.529822128,6.4,0,0,1,1.333333333,12,251,28960,2,20,3038.0,3038,3038,58400000.0,101000000,16000000,DoS
80,83504144,9,320,314,0,35.55555556,104.4355197,10136,0,2319.0,4414.366206,142.6875294,0.16765635,6423395.692,23100000.0,83400000,0,83500000,10400000.0,29500000.0,83400000,0,64462,16115.5,23681.11779,50264,52,284,168,0.107779082,0.059877268,0,10136,794.3333333,2611.368981,6819247.952,0,0,1,851.0714286,320,251,235,2,20,1990.0,1990,1990,83400000.0,83400000,83400000,DoS
80,66792060,7,366,360,0,52.28571429,135.707669,4344,0,1932.5,1754.831473,179.0781719,0.194633913,5566005.0,19200000.0,66600000,1,66700000,11100000.0,27200000.0,66600000,1,149909,29981.8,59883.35212,136635,15,220,200,0.104802876,0.089831037,0,4344,854.3571429,1460.115254,2131936.555,0,0,1,920.0769231,366,274,235,2,20,1996.0,1996,1996,66600000.0,66600000,66600000,DoS
80,829,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2412.545235,829.0,0.0,829,829,829,829.0,0.0,829,829,0,0.0,0.0,0,0,64,0,2412.545235,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS
80,99159665,7,374,374,0,53.42857143,141.3587129,5792,0,1932.5,2181.008184,120.7043207,0.131101693,8263305.417,28600000.0,99000000,1,99000000,16500000.0,40400000.0,99000000,1,149337,29867.4,60660.43514,138048,14,232,200,0.07059322,0.060508474,0,5792,854.9285714,1666.37693,2776812.071,0,0,1,920.6923077,374,251,235,1,32,5.0,5,5,99000000.0,99000000,99000000,DoS
80,105009081,2,16,8,8,8.0,0.0,0,0,0.0,0.0,0.152367775,0.038091944,35000000.0,60600000.0,105000000,33,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,64,64,0.019045972,0.019045972,0,8,4.8,4.38178046,19.2,0,0,1,6.0,16,229,235,1,32,33.0,33,33,105000000.0,105000000,105000000,DoS
80,15692,3,308,308,0,102.6666667,177.8238829,5792,0,2319.0,2423.629716,758539.3831,509.8139179,2241.714286,3889.51731,9914,4,10019,5009.5,7078.845986,10015,4,15591,3897.75,4687.599412,9952,192,104,168,191.1802192,318.6336987,0,5792,1322.555556,2083.783045,4342151.778,0,1,0,1487.875,308,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,83558214,7,382,358,0,54.57142857,133.8293156,5792,0,1656.428571,2120.732252,143.3371948,0.167547861,6427554.923,23100000.0,83400000,1,83400000,13900000.0,34000000.0,83400000,1,83600000,13900000.0,34000000.0,83400000,46,184,232,0.08377393,0.08377393,0,5792,798.8666667,1620.115643,2624774.695,1,0,0,855.9285714,382,0,235,4,20,11042.0,11042,11042,83400000.0,83400000,83400000,DoS
80,100010828,9,339,339,0,37.66666667,113.0,4344,0,1932.5,1754.831473,119.3270793,0.14998376,7143630.571,26700000.0,99900000,0,99900000,12500000.0,35300000.0,99900000,1,145651,29130.2,59512.496,135307,15,296,200,0.089990256,0.059993504,0,4344,745.875,1390.878709,1934543.583,0,0,1,795.6,339,251,235,1,32,994.0,994,994,99900000.0,99900000,99900000,DoS
80,99455852,7,351,345,0,50.14285714,130.0390051,7240,0,1932.5,2695.639126,120.1135957,0.130711263,8287987.667,28700000.0,99300000,1,99300000,16600000.0,40500000.0,99300000,1,158650,31730.0,64173.02863,146158,91,220,200,0.070382988,0.060328275,0,7240,853.2857143,1934.810642,3743492.22,0,0,1,918.9230769,351,274,235,2,20,996.0,996,996,99300000.0,99300000,99300000,DoS
80,98436971,7,381,357,0,54.42857143,133.4514358,4344,0,1449.375,1729.380148,121.6616062,0.152381771,7031212.214,26300000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,98400000,14100000.0,37200000.0,98300000,8,184,264,0.071111493,0.081270278,0,4344,748.875,1387.933758,1926360.117,1,0,0,798.8,381,0,235,4,20,12001.0,12001,12001,98300000.0,98300000,98300000,DoS
80,969,5,6,6,0,1.2,2.683281573,0,0,0.0,0.0,6191.950464,5159.95872,242.25,479.8349543,962,1,969,242.25,479.8349543,962,1,0,0.0,0.0,0,0,148,0,5159.95872,0.0,0,6,1.0,2.449489743,6.0,0,0,1,1.2,6,251,-1,1,20,0.0,0,0,0.0,0,0,DoS
80,85581056,5,324,312,0,64.8,138.2215613,5792,0,1656.428571,2120.732252,139.2714762,0.140217947,7780096.0,25700000.0,85400000,7,85400000,21400000.0,42700000.0,85400000,1004,85600000,14300000.0,34900000.0,85400000,45,144,232,0.058424145,0.081793803,0,5792,917.3076923,1716.340069,2945823.231,1,0,0,993.75,324,0,235,2,20,12139.0,12139,12139,85400000.0,85400000,85400000,DoS
80,85423743,7,748,365,0,106.8571429,176.3655565,8688,0,1932.5,3506.021777,144.4914443,0.152182514,7118645.25,24500000.0,85000000,70,85300000,14200000.0,34700000.0,85000000,1001,85400000,17100000.0,38000000.0,85100000,190,196,200,0.081944431,0.070238084,0,8688,882.0714286,2373.607688,5634013.456,1,0,0,949.9230769,748,0,235,4,20,11000.0,11000,11000,85000000.0,85000000,85000000,DoS
